,movie_id,country_name
114078,tt3649882,argentina
114079,tt0378207,usa
114080,tt1412401,usa
114081,tt0409653,usa
114082,tt3039070,usa
114083,tt0474967,"hungary, italy"
114084,tt2847330,uk
114085,tt3717136,usa
114086,tt4559192,usa
114087,tt0172648,czechoslovakia
114088,tt2309877,uk
114089,tt0256033,hong kong
114090,tt0140188,usa
114091,tt0039045,usa
114092,tt0058227,"west germany, italy"
114093,tt1800688,usa
114094,tt0282741,usa
114095,tt4433516,usa
114096,tt2267648,usa
114097,tt1480889,usa
114098,tt0064513,usa
114100,tt2579738,usa
114101,tt6054710,canada
114102,tt0200073,taiwan
114103,tt1675269,new zealand
114104,tt2382214,france
114105,tt5492754,usa
114106,tt1165251,usa
114107,tt1337378,nigeria
114108,tt2737812,usa
114109,tt0387866,usa
114110,tt0046472,uk
114111,tt0299610,usa
114112,tt0410323,spain
114113,tt0328918,usa
114114,tt1391677,usa
114115,tt1883373,usa
114116,tt4834934,mexico
114117,tt4922912,france
114118,tt1452933,usa
114119,tt4117152,usa
114120,tt0114095,usa
114121,tt3826814,"slovenia, italy"
114122,tt6874542,usa
114123,tt1590282,nepal
114124,tt0092779,usa
114125,tt3601878,usa
114126,tt2095645,uk
114127,tt7074804,usa
114128,tt0247360,usa
114129,tt0388430,usa
114130,tt0448978,usa
114131,tt0121583,france
114132,tt1931409,uk
114133,tt0253264,france
114134,tt0351970,france
114135,tt0022289,soviet union
114136,tt0034425,usa
114137,tt0163089,"greece, cyprus, switzerland"
114138,tt3993982,usa
114139,tt0376997,turkey
114140,tt0070094,west germany
114141,tt0480243,usa
114142,tt2084790,usa
114143,tt0210693,denmark
114144,tt3983400,usa
114145,tt2323603,uk
114146,tt3349852,spain
114147,tt3646808,usa
114149,tt3558056,canada
114150,tt1323918,mexico
114151,tt5212534,canada
114152,tt1568855,usa
114153,tt0180875,usa
114154,tt0000099,france
114155,tt0018944,usa
114156,tt2025650,usa
114157,tt3575578,uk
114158,tt5780090,uk
114159,tt1999991,usa
114160,tt0474224,usa
114161,tt0152426,usa
114162,tt1267189,denmark
114163,tt0975669,usa
114164,tt0403301,brazil
114165,tt5997666,india
114166,tt1980982,usa
114167,tt0956302,usa
114168,tt3088314,usa
114169,tt0110080,hong kong
114170,tt7365774,australia
114171,tt1382431,usa
114172,tt3753562,usa
114173,tt0453880,usa
114174,tt3589544,spain
114175,tt6462538,usa
114176,tt0058708,usa
114177,tt2325621,australia
114178,tt0075319,spain
114179,tt0166817,"france, canada"
114180,tt0221390,usa
114181,tt2275546,usa
114182,tt0772937,spain
114183,tt4928510,uk
114184,tt2070738,uk
114185,tt0015308,germany
114186,tt1341210,france
114188,tt0423205,usa
114189,tt1821522,canada
114190,tt2329614,usa
114191,tt2473704,uk
114192,tt1601225,usa
114193,tt0024237,usa
114194,tt4412048,canada
114195,tt3240804,canada
114196,tt2339757,usa
114197,tt0302254,usa
114198,tt4344068,uk
114199,tt6682978,italy
114200,tt0010889,usa
114201,tt4675250,usa
114202,tt0097157,usa
114203,tt0107062,usa
114204,tt4592420,usa
114205,tt0393567,usa
114206,tt2022381,croatia
114207,tt5645998,usa
114208,tt2170300,usa
114209,tt6725178,spain
114210,tt2100567,usa
114211,tt1175220,uk
114212,tt0067763,usa
114213,tt0852998,usa
114214,tt0215019,usa
114215,tt0084033,"zambia, sweden"
114217,tt0221335,italy
114218,tt0130524,"italy, usa"
114219,tt3610742,croatia
114220,tt1490599,usa
114222,tt0495968,usa
114224,tt3630494,usa
114225,tt0466702,germany
114226,tt1444300,australia
114227,tt3383676,australia
114228,tt5205602,france
114229,tt1229815,uk
114230,tt0842841,usa
114231,tt0045623,uk
114232,tt0073566,"italy, spain"
114233,tt3100302,spain
114234,tt0323479,usa
114235,tt0310804,usa
114236,tt0027051,usa
114237,tt1877798,usa
114238,tt0467013,usa
114239,tt1002463,usa
114240,tt1479315,australia
114241,tt5061820,usa
114242,tt4178392,uk
114243,tt0927599,nigeria
114245,tt2063757,uk
114246,tt3669784,usa
114247,tt0326009,usa
114248,tt0048366,east germany
114249,tt1133610,canada
114250,tt1507930,usa
114252,tt0335304,usa
114253,tt0382678,uk
114254,tt1089775,usa
114255,tt0073735,usa
114256,tt0327187,usa
114257,tt0338515,germany
114258,tt0235048,usa
114259,tt0416120,india
114260,tt3778880,usa
114261,tt1999326,usa
114262,tt5709596,uk
114263,tt5075964,usa
114264,tt0054963,"france, uk"
114265,tt3512486,usa
114266,tt3569706,china
114267,tt0343113,brazil
114268,tt0157435,usa
114269,tt1569344,usa
114270,tt1720862,czech republic
114271,tt5618506,portugal
114272,tt2904798,usa
114273,tt4146068,japan
114274,tt1943792,canada
114276,tt4020300,"usa, uk"
114277,tt4715890,usa
114278,tt2576146,uk
114280,tt0224730,canada
114281,tt4729742,"taiwan, usa"
114282,tt3478962,france
114284,tt3753376,uk
114285,tt0475301,usa
114286,tt3687230,usa
114287,tt0825467,australia
114289,tt2713680,"france, canada"
114290,tt1893256,"uk, usa"
114291,tt6261488,usa
114292,tt3749996,usa
114293,tt1296894,denmark
114294,tt0053923,hong kong
114295,tt2139545,uk
114296,tt2241607,usa
114297,tt1976600,taiwan
114298,tt4250680,usa
114299,tt0357261,usa
114301,tt1882092,usa
114302,tt0063506,canada
114303,tt0123403,usa
114304,tt0278588,uk
114305,tt4386950,usa
114306,tt3665722,usa
114307,tt2241525,usa
114308,tt4155820,usa
114309,tt1639397,usa
114310,tt1577835,usa
114312,tt0101860,usa
114313,tt6696280,usa
114314,tt0023259,"germany, france"
114315,tt0160076,uk
114316,tt2326003,usa
114317,tt0219913,uk
114318,tt0005572,usa
114319,tt2827070,usa
114320,tt2812922,usa
114321,tt0431895,usa
114322,tt3793636,usa
114324,tt1916680,spain
114325,tt1315059,usa
114326,tt1440339,usa
114327,tt5325760,usa
114328,tt1623150,uk
114329,tt3781744,canada
114330,tt1579567,italy
114331,tt4227012,china
114332,tt3962350,australia
114333,tt0285152,uk
114334,tt0475491,usa
114335,tt2158773,usa
114337,tt0101278,israel
114338,tt1895346,uk
114339,tt0301369,usa
114340,tt0325802,usa
114341,tt3677738,usa
114342,tt0349314,usa
114343,tt0038464,france
114344,tt5097958,usa
114345,tt1714924,usa
114346,tt0266997,australia
114347,tt5068938,"germany, usa"
114348,tt0480875,usa
114349,tt0482758,usa
114350,tt4655940,usa
114352,tt0324898,usa
114353,tt0070831,"italy, spain"
114354,tt0778913,uk
114355,tt1343364,usa
114356,tt1122577,usa
114357,tt1308148,usa
114358,tt4741454,sweden
114359,tt0033817,usa
114360,tt0433952,sweden
114362,tt3574584,usa
114363,tt1167555,usa
114365,tt4703702,usa
114367,tt0039297,uk
114368,tt1657444,usa
114369,tt4675764,west germany
114370,tt0298261,usa
114371,tt0098049,usa
114372,tt0294940,usa
114373,tt0289162,usa
114374,tt0965635,usa
114376,tt2749772,uk
114377,tt6055450,uk
114378,tt5020866,usa
114379,tt1209327,uk
114380,tt1605745,usa
114381,tt4151304,usa
114382,tt0820885,usa
114383,tt1725800,usa
114384,tt2298261,usa
114385,tt4641378,uk
114386,tt3079654,usa
114387,tt3280518,usa
114390,tt1683467,usa
114392,tt2891468,usa
114393,tt5345008,usa
114394,tt6136840,uk
114396,tt1995453,usa
114397,tt0142726,usa
114398,tt4596512,usa
114399,tt0039322,india
114400,tt3155570,usa
114401,tt1636777,usa
114402,tt2238330,usa
114403,tt4623688,"afghanistan, singapore, australia"
114404,tt5208270,usa
114405,tt0075363,cuba
114406,tt0093392,"france, switzerland"
114407,tt5175778,ireland
114408,tt0348379,usa
114409,tt3122492,usa
114410,tt0814256,uk
114411,tt0196646,"usa, canada"
114412,tt0031729,mexico
114415,tt5317842,uk
114417,tt0924426,usa
114418,tt1783390,australia
114419,tt1345486,usa
114420,tt0324572,usa
114421,tt0010932,usa
114422,tt1857947,new zealand
114423,tt0002313,usa
114424,tt0847069,usa
114425,tt3484342,usa
114426,tt2972296,canada
114427,tt2129889,usa
114428,tt0179657,"italy, usa"
114429,tt0038090,usa
114430,tt2482710,norway
114431,tt3375436,usa
114432,tt2160315,usa
114433,tt1550313,usa
114434,tt0111688,usa
114435,tt0958107,usa
114436,tt0193211,italy
114437,tt0996428,usa
114438,tt0101889,usa
114439,tt3496212,usa
114440,tt3835112,usa
114441,tt0185015,usa
114443,tt1895295,usa
114444,tt3343004,usa
114445,tt4725262,usa
114446,tt0002588,france
114447,tt1780862,usa
114448,tt1135020,uk
114449,tt3875598,usa
114450,tt0324017,usa
114451,tt3625474,usa
114452,tt0253043,usa
114453,tt3974386,usa
114454,tt5121830,usa
114455,tt0022176,usa
114456,tt0055048,usa
114457,tt4273390,usa
114458,tt2130099,usa
114459,tt1677703,uk
114460,tt0009380,russia
114461,tt0150885,usa
114463,tt0085346,usa
114464,tt0035907,usa
114465,tt5840966,usa
114466,tt2106562,usa
114467,tt1907617,iran
114468,tt0322076,uk
114469,tt1644508,usa
114470,tt0276803,"canada, france, usa"
114471,tt2072293,usa
114472,tt3755202,usa
114473,tt3878920,usa
114474,tt0228997,usa
114475,tt5700194,usa
114477,tt0476534,belgium
114478,tt6245442,russia
114479,tt0217420,uk
114480,tt4493654,haiti
114481,tt4400172,uk
114482,tt4465092,usa
114483,tt5787946,usa
114484,tt3010660,germany
114485,tt2574280,uk
114486,tt0905981,usa
114487,tt3231764,thailand
114488,tt1510895,uk
114489,tt2569804,usa
114491,tt1194440,usa
114492,tt0119009,"usa, canada"
114493,tt0877368,usa
114494,tt5547756,usa
114495,tt3227382,usa
114496,tt0374859,usa
114497,tt0071766,italy
114498,tt0052181,usa
114499,tt0085376,usa
114500,tt1726168,brazil
114501,tt0415568,usa
114502,tt1119188,india
114503,tt0112462,usa
114504,tt6346948,canada
114506,tt1634034,japan
114507,tt3004692,usa
114508,tt0187164,denmark
114509,tt0776812,uk
114510,tt0194221,france
114511,tt0151510,brazil
114512,tt3816304,usa
114513,tt3304556,usa
114514,tt0445484,france
114515,tt3232186,"turkey, italy"
114516,tt0278406,usa
114517,tt4139232,usa
114518,tt4327730,canada
114519,tt0434879,germany
114520,tt3747558,usa
114521,tt1717228,usa
114522,tt5903674,"germany, serbia, croatia"
114524,tt3660004,the democratic republic of congo
114525,tt0039453,usa
114526,tt0009334,usa
114527,tt0108093,usa
114529,tt0077572,"uk, usa"
114530,tt0189552,usa
114531,tt0404794,"germany, france"
114533,tt4375416,usa
114534,tt1080726,usa
114535,tt4863040,uk
114536,tt7226168,usa
114537,tt3473500,uk
114538,tt7560830,usa
114539,tt3039460,china
114540,tt1456640,usa
114541,tt2395836,"usa, canada"
114542,tt0016901,usa
114543,tt2125424,usa
114544,tt0413255,uk
114545,tt0205271,"usa, germany"
114546,tt3099076,canada
114547,tt1642200,usa
114548,tt1268294,usa
114549,tt5255388,usa
114550,tt5494238,usa
114551,tt2410738,uk
114552,tt0255853,usa
114553,tt0484665,usa
114554,tt5842028,australia
114555,tt5507406,usa
114556,tt6766716,usa
114557,tt1436453,usa
114558,tt1091994,usa
114559,tt3245230,usa
114560,tt3665494,france
114561,tt2926064,usa
114562,tt0181092,usa
114563,tt0330866,"israel, france"
114564,tt0276390,mexico
114565,tt1954814,belgium
114567,tt0164336,usa
114568,tt2800200,usa
114569,tt0934787,germany
114570,tt0465948,argentina
114571,tt0050676,"uk, usa"
114572,tt3823970,usa
114573,tt2067014,usa
114574,tt0011999,usa
114575,tt0370841,egypt
114576,tt0048822,usa
114577,tt4355770,usa
114578,tt0006189,usa
114579,tt0842004,usa
114580,tt1906420,usa
114581,tt4624960,usa
114582,tt2812586,"south africa, kenya, rwanda"
114583,tt1020812,usa
114584,tt2075283,uk
114585,tt0325747,usa
114586,tt3766322,canada
114587,tt1694092,usa
114588,tt3198652,japan
114589,tt3147520,usa
114592,tt3184252,usa
114593,tt0031506,usa
114594,tt3907176,usa
114595,tt4545258,australia
114596,tt3729222,argentina
114597,tt1788383,usa
114598,tt0777820,usa
114599,tt0129479,usa
114600,tt0240463,usa
114601,tt0350921,france
114602,tt3919226,uk
114604,tt4300120,uk
114605,tt5722136,uk
114606,tt2766174,uk
114608,tt0025728,usa
114610,tt5807264,hungary
114611,tt2202613,usa
114612,tt0042855,usa
114613,tt2525966,usa
114614,tt1552701,italy
114615,tt0072601,mexico
114616,tt0086234,"spain, argentina"
114617,tt3281286,chile
114618,tt5836668,usa
114619,tt1905095,usa
114620,tt0196137,uk
114621,tt2387397,germany
114622,tt0293435,uk
114623,tt4467708,usa
114624,tt0424241,usa
114625,tt2427814,usa
114626,tt0091931,usa
114627,tt2131545,usa
114628,tt1669768,usa
114629,tt3843206,latvia
114630,tt3199006,estonia
114631,tt1305660,nigeria
114632,tt0975688,thailand
114633,tt0140280,west germany
114634,tt2711920,italy
114636,tt5273812,usa
114637,tt0158233,austria
114638,tt1511519,usa
114639,tt3643818,usa
114640,tt1579639,india
114641,tt1876435,usa
114642,tt1323524,usa
114643,tt0309388,usa
114644,tt1724958,usa
114646,tt1692501,usa
114647,tt2099745,"italy, usa, mexico"
114648,tt0279661,usa
114649,tt3726324,netherlands
114650,tt0814706,usa
114652,tt5790984,japan
114653,tt3777428,usa
114654,tt3903756,usa
114655,tt0059794,usa
114656,tt0353332,usa
114657,tt1706453,usa
114658,tt0393876,uk
114659,tt3920794,uk
114660,tt4531594,belgium
114661,tt1072648,netherlands
114662,tt1612320,usa
114663,tt1609163,"spain, uk"
114664,tt0218265,usa
114665,tt0097554,usa
114666,tt2513466,usa
114667,tt0087497,usa
114668,tt2107705,greece
114669,tt0430219,usa
114670,tt4731026,germany
114671,tt0840277,usa
114672,tt0887776,usa
114673,tt2955686,uk
114674,tt3249456,uk
114675,tt0079896,hong kong
114676,tt0007727,usa
114677,tt1418826,"japan, france"
114678,tt5439960,usa
114679,tt0042858,usa
114680,tt0410677,usa
114681,tt0045231,usa
114682,tt3472894,usa
114683,tt0036951,usa
114684,tt0872296,uk
114685,tt0296117,usa
114686,tt1262881,uk
114687,tt1291652,"sweden, germany, denmark, france"
114688,tt4387206,uk
114690,tt1640156,usa
114692,tt0291032,"france, china"
114693,tt0106835,usa
114694,tt1498567,usa
114695,tt5241186,usa
114696,tt2131510,usa
114697,tt0884118,usa
114698,tt3207820,uk
114699,tt0033828,uk
114700,tt0106254,usa
114701,tt6989446,canada
114702,tt4058686,uk
114703,tt1687283,usa
114704,tt0105838,australia
114705,tt0063576,italy
114706,tt0257696,usa
114707,tt2848456,usa
114708,tt0326113,india
114709,tt0406888,france
114710,tt1051874,uk
114711,tt0113000,usa
114712,tt0301041,"canada, usa"
114713,tt1549929,usa
114714,tt1280639,uk
114715,tt5595016,usa
114716,tt4800704,usa
114717,tt2258687,china
114718,tt1872852,usa
114719,tt3465428,uk
114720,tt0809086,usa
114721,tt1706392,usa
114722,tt4535584,new zealand
114723,tt5597778,usa
114724,tt0005468,usa
114725,tt0486962,usa
114727,tt3806072,uk
114729,tt7272984,"usa, canada"
114730,tt0419795,usa
114731,tt3019994,japan
114732,tt4698590,usa
114733,tt1330617,usa
114734,tt0481367,germany
114735,tt0001640,usa
114736,tt3684902,uk
114737,tt2272364,usa
114738,tt4695184,"latvia, malaysia"
114739,tt0021338,uk
114740,tt2091938,usa
114741,tt1432183,usa
114742,tt0005046,usa
114743,tt5807804,sweden
114744,tt0054395,west germany
114745,tt3884330,uk
114746,tt2309019,usa
114747,tt4162740,usa
114748,tt3807388,usa
114749,tt2275656,sweden
114750,tt2151799,usa
114751,tt0991284,usa
114752,tt3507568,usa
114754,tt2734962,"usa, south korea, china, germany"
114756,tt3747522,usa
114757,tt1664755,canada
114758,tt0210811,italy
114759,tt0171072,usa
114760,tt1205497,usa
114761,tt4362476,uk
114762,tt3133712,germany
114763,tt2058091,usa
114764,tt1982840,france
114766,tt0449258,france
114768,tt0009921,usa
114769,tt5106316,usa
114770,tt0168552,uk
114771,tt0365476,usa
114772,tt4165202,australia
114773,tt0059398,usa
114774,tt5823778,usa
114775,tt0064416,austria
114776,tt2070779,usa
114777,tt5277038,canada
114779,tt2175332,usa
114780,tt4709354,usa
114781,tt1783756,usa
114782,tt5508950,india
114783,tt2585006,usa
114784,tt4632750,usa
114785,tt0067976,uk
114786,tt4217844,usa
114788,tt4272690,czech republic
114789,tt0124693,usa
114790,tt3790614,usa
114792,tt1188688,uk
114793,tt4930138,uk
114794,tt7086024,uk
114795,tt0902269,usa
114796,tt3226370,usa
114797,tt0147384,usa
114798,tt0032396,usa
114799,tt1206980,usa
114800,tt0018836,usa
114801,tt1692193,usa
114802,tt5493236,france
114803,tt0022690,usa
114804,tt1410008,usa
114805,tt3638710,france
114806,tt0267718,usa
114807,tt0140648,japan
114808,tt2101428,usa
114809,tt0030542,uk
114810,tt2147934,uk
114811,tt1576448,france
114812,tt1281367,usa
114813,tt0002484,usa
114814,tt0002531,germany
114815,tt3037406,japan
114816,tt1858532,ireland
114817,tt0232003,usa
114818,tt0256140,india
114819,tt0245402,usa
114820,tt3211380,usa
114821,tt1631359,usa
114822,tt1279423,usa
114823,tt1522308,australia
114824,tt1205602,usa
114825,tt0329042,italy
114826,tt1443367,usa
114827,tt0777862,usa
114828,tt4165710,uk
114829,tt0173869,italy
114830,tt5173612,usa
114831,tt0296724,usa
114833,tt2330130,usa
114834,tt2150283,usa
114835,tt1988132,australia
114836,tt2137139,croatia
114837,tt0492566,usa
114838,tt0127288,usa
114839,tt0492616,usa
114841,tt4046392,israel
114842,tt2567762,estonia
114843,tt1299377,canada
114844,tt3384948,usa
114845,tt0450406,uk
114846,tt2406988,usa
114847,tt0247708,usa
114848,tt1785298,usa
114849,tt1894498,iran
114850,tt0042044,usa
114851,tt1224139,usa
114852,tt1412705,usa
114853,tt1446704,usa
114854,tt4341236,usa
114855,tt0220553,usa
114856,tt6141984,brazil
114857,tt0199835,canada
114858,tt0177335,germany
114859,tt0485310,australia
114860,tt0866438,usa
114861,tt1424829,usa
114862,tt6232500,denmark
114863,tt1955084,usa
114864,tt5244490,usa
114865,tt1351128,usa
114866,tt3504052,italy
114867,tt5731672,usa
114868,tt0322440,france
114869,tt4423656,japan
114870,tt3317610,usa
114871,tt0048662,uk
114873,tt1711366,usa
114876,tt0814360,usa
114877,tt1626884,italy
114878,tt6022086,usa
114879,tt2246392,usa
114880,tt3731032,usa
114881,tt0080447,"uk, pakistan"
114882,tt0218840,india
114883,tt1890528,canada
114884,tt0025811,uk
114885,tt3138386,iceland
114886,tt4069666,uk
114887,tt1047841,"slovenia, france"
114888,tt2132371,usa
114889,tt2341604,canada
114890,tt4354602,usa
114891,tt0417883,usa
114892,tt5278416,usa
114893,tt4765930,usa
114894,tt0333289,romania
114895,tt1437420,canada
114896,tt4066160,uk
114897,tt0326125,usa
114898,tt2374732,usa
114899,tt2129966,usa
114900,tt3466222,usa
114901,tt0445257,mexico
114902,tt0426605,usa
114903,tt0080405,usa
114904,tt4030014,usa
114905,tt1697926,usa
114906,tt3924266,usa
114907,tt0963177,uk
114908,tt0420049,south africa
114909,tt0102286,hong kong
114910,tt0013356,usa
114911,tt4062432,usa
114912,tt1624982,usa
114913,tt0028366,usa
114914,tt1843327,"usa, china"
114915,tt0233039,uk
114916,tt1091769,usa
114917,tt2338612,usa
114918,tt0077580,usa
114921,tt1416731,usa
114922,tt6719052,usa
114923,tt5595748,usa
114924,tt4175662,canada
114925,tt2793138,usa
114926,tt0369324,uk
114927,tt2816120,usa
114928,tt0455760,usa
114929,tt1579248,usa
114930,tt3746806,uk
114931,tt0083032,usa
114932,tt2088798,usa
114934,tt5424450,usa
114935,tt0066390,usa
114936,tt2155200,usa
114937,tt2379947,usa
114938,tt1187308,belgium
114939,tt2130210,argentina
114940,tt0114165,usa
114941,tt0471385,japan
114942,tt3286314,canada
114943,tt0077713,usa
114944,tt0336432,france
114945,tt0423401,usa
114946,tt0338916,belgium
114947,tt4103898,canada
114948,tt0498329,usa
114949,tt1181444,usa
114950,tt1977041,usa
114951,tt0473128,usa
114952,tt0272336,usa
114953,tt2433082,italy
114954,tt1176238,uk
114955,tt3585982,usa
114956,tt0772950,nigeria
114957,tt1617027,usa
114959,tt0353120,usa
114960,tt4976006,usa
114961,tt5951042,india
114962,tt4465682,usa
114963,tt1849141,uk
114964,tt5048588,uk
114965,tt4585140,usa
114966,tt2308711,usa
114967,tt0477654,france
114968,tt0494481,nigeria
114969,tt0350261,"germany, usa"
114970,tt2436488,belgium
114971,tt0174904,usa
114972,tt0207348,canada
114973,tt0206906,uk
114974,tt2466866,usa
114975,tt0397386,uk
114976,tt0419247,mexico
114977,tt0121766,usa
114978,tt0058538,"italy, spain"
114979,tt0043002,usa
114980,tt1037153,usa
114981,tt1688075,usa
114982,tt3376898,israel
114983,tt3338942,usa
114984,tt0144782,brazil
114985,tt6125538,usa
114986,tt0289281,usa
114988,tt7479152,usa
114990,tt5634296,usa
114991,tt4457606,australia
114993,tt1955070,usa
114994,tt3066262,belgium
114995,tt0018732,usa
114996,tt3491394,sudan
114998,tt0036836,usa
115001,tt6288250,usa
115003,tt0062869,hong kong
115004,tt0383545,usa
115005,tt0076187,usa
115006,tt0063407,"spain, italy"
115007,tt3309150,japan
115008,tt2226577,usa
115009,tt0156669,japan
115010,tt2629946,usa
115011,tt0462658,usa
115012,tt5597056,usa
115013,tt2386285,usa
115014,tt4499180,uk
115015,tt3299690,uk
115016,tt0349550,south korea
115017,tt2496098,usa
115018,tt1331048,"denmark, norway, sweden"
115020,tt1503159,japan
115022,tt1474459,usa
115023,tt2318506,usa
115024,tt0250624,japan
115025,tt2349837,usa
115026,tt0352614,usa
115027,tt5174822,japan
115028,tt0359529,japan
115030,tt3588994,usa
115031,tt7264946,usa
115032,tt0379327,south korea
115033,tt3053678,canada
115035,tt1683042,iran
115036,tt5581926,bosnia and herzegovina
115037,tt0781039,usa
115038,tt0365326,usa
115039,tt5727630,usa
115040,tt0773118,germany
115041,tt0386656,south korea
115042,tt0472259,usa
115044,tt0426576,usa
115045,tt3476988,usa
115046,tt4438952,argentina
115047,tt2112927,usa
115048,tt0808293,uk
115049,tt2467284,usa
115050,tt4278776,usa
115051,tt0053386,usa
115052,tt0026273,usa
115053,tt4119186,united arab emirates
115054,tt1230455,sweden
115055,tt0054129,"italy, france"
115056,tt0176569,haiti
115057,tt2513216,usa
115058,tt4125310,uk
115059,tt4468110,france
115060,tt1495970,australia
115061,tt3407600,"usa, canada"
115062,tt3280286,uk
115064,tt0040820,usa
115065,tt5935088,usa
115066,tt0200883,usa
115067,tt1342827,usa
115069,tt5589142,azerbaijan
115070,tt4829424,"new zealand, uk"
115071,tt1961234,usa
115072,tt0024657,uk
115073,tt2386322,"belgium, switzerland"
115074,tt0059263,uk
115075,tt1157724,usa
115076,tt5152454,usa
115077,tt1679674,usa
115078,tt5778620,uk
115079,tt4736160,ireland
115080,tt1641398,china
115081,tt1904919,canada
115082,tt6443596,usa
115083,tt2032531,usa
115084,tt0180563,uk
115085,tt3406850,australia
115086,tt0375198,yugoslavia
115087,tt0159542,usa
115088,tt1389058,usa
115089,tt2333308,usa
115090,tt1022532,usa
115091,tt0806999,uk
115092,tt3435760,uk
115093,tt2570782,australia
115094,tt0285792,belgium
115095,tt1270084,usa
115096,tt0017334,usa
115097,tt5171812,usa
115098,tt0202155,japan
115099,tt2527614,netherlands
115100,tt2735480,uk
115101,tt0449593,usa
115102,tt0988738,usa
115103,tt2380792,usa
115104,tt0334784,slovenia
115105,tt1482907,usa
115106,tt4085802,usa
115107,tt1928185,usa
115108,tt1893188,thailand
115109,tt0156887,japan
115110,tt2316720,usa
115111,tt0325767,uk
115112,tt3525070,usa
115113,tt6086662,sweden
115114,tt1381762,usa
115115,tt2587632,uk
115116,tt0086589,usa
115117,tt3674174,netherlands
115118,tt5125654,usa
115119,tt0107305,canada
115120,tt0077144,venezuela
115121,tt0329056,usa
115122,tt1302027,usa
115123,tt1477175,usa
115124,tt0459358,usa
115126,tt2118750,usa
115127,tt4372776,canada
115128,tt1435980,usa
115129,tt5708344,usa
115130,tt2238901,ireland
115132,tt3015234,uk
115134,tt1621000,uk
115135,tt0138290,usa
115136,tt3677986,usa
115137,tt0228990,france
115138,tt0327796,germany
115139,tt0385813,usa
115140,tt0010245,usa
115141,tt0078224,italy
115142,tt0187096,india
115143,tt0113412,usa
115144,tt2609094,canada
115145,tt5937206,romania
115146,tt4783196,canada
115147,tt5538546,usa
115148,tt2752200,france
115149,tt5637978,usa
115150,tt2102263,uk
115151,tt2224014,usa
115152,tt0808153,usa
115153,tt0446664,uk
115154,tt1401237,uk
115155,tt1284583,italy
115156,tt0026938,uk
115157,tt6111830,usa
115158,tt0070287,usa
115159,tt0414886,usa
115160,tt0202388,usa
115161,tt3207244,usa
115162,tt0220399,usa
115163,tt3731524,usa
115164,tt5909870,canada
115165,tt1146163,uk
115166,tt2729906,usa
115167,tt4818494,australia
115168,tt3036636,usa
115169,tt1590217,usa
115170,tt3182430,usa
115171,tt0062446,france
115172,tt1817718,usa
115173,tt0072793,"belgium, spain, france"
115174,tt2974356,usa
115175,tt0398774,uk
115176,tt1949183,east germany
115177,tt1641906,"usa, uk"
115178,tt1851034,uk
115179,tt1298836,japan
115180,tt5312320,usa
115182,tt0202708,china
115183,tt1874494,usa
115184,tt5779182,usa
115185,tt1379092,uk
115186,tt3847832,usa
115187,tt2192238,usa
115188,tt5515226,usa
115189,tt0329105,usa
115190,tt0342717,usa
115191,tt2550300,uk
115192,tt0212839,usa
115193,tt0009963,usa
115194,tt1349019,nigeria
115195,tt0153848,usa
115196,tt5641552,"portugal, cape verde, germany, morocco, netherlands, svalbard and jan mayen, usa"
115197,tt2123884,usa
115198,tt4034266,usa
115199,tt2391110,usa
115200,tt1273652,usa
115202,tt1704679,uk
115203,tt4595436,uk
115204,tt1628050,usa
115205,tt1351629,germany
115206,tt2630648,uk
115207,tt0422036,usa
115208,tt0130176,denmark
115209,tt2189840,usa
115210,tt3033774,usa
115211,tt2634648,usa
115213,tt1611983,uk
115214,tt0212554,uk
115215,tt1144544,"mexico, usa"
115216,tt5215462,usa
115217,tt5264604,usa
115218,tt1899317,usa
115219,tt0119419,"usa, canada"
115220,tt1558777,japan
115221,tt0985623,usa
115222,tt1992177,uk
115223,tt3835852,usa
115224,tt2438126,"new zealand, austria, azerbaijan, bosnia and herzegovina, bulgaria, china, croatia, georgia, hungary, iran, italy, kazakhstan, kyrgyzstan, switzerland, turkey, uzbekistan, serbia and montenegro"
115225,tt4796094,usa
115226,tt4024772,uk
115228,tt3466562,australia
115229,tt5956812,japan
115230,tt0449848,usa
115231,tt1383454,uk
115232,tt3878000,japan
115233,tt3659478,ireland
115234,tt4515892,germany
115235,tt1136889,usa
115236,tt0068708,usa
115237,tt3682158,"usa, malawi, india"
115238,tt0972541,usa
115239,tt3393060,usa
115240,tt0017789,germany
115241,tt2400271,usa
115242,tt3909956,usa
115243,tt4636320,"australia, china"
115245,tt0061390,usa
115247,tt0490631,usa
115248,tt2397138,usa
115249,tt4030684,usa
115250,tt2357392,usa
115251,tt0986334,australia
115252,tt0206312,canada
115253,tt1200805,romania
115254,tt3270860,"singapore, malaysia"
115255,tt1880173,uk
115256,tt4507254,usa
115257,tt2385089,australia
115258,tt5709844,"canada, lebanon"
115259,tt1986838,usa
115261,tt1493141,nigeria
115262,tt1943729,usa
115263,tt4973988,canada
115264,tt3632412,uk
115265,tt3519000,australia
115266,tt0796375,usa
115267,tt3360364,uk
115268,tt0105003,usa
115269,tt0005520,usa
115270,tt3400904,uk
115271,tt0818145,"uk, usa"
115272,tt2845762,usa
115273,tt0481384,usa
115274,tt3529826,usa
115275,tt2448704,uk
115276,tt3244442,"usa, puerto rico, micronesia, australia"
115277,tt3855712,uk
115278,tt0143112,usa
115279,tt2142819,usa
